TABLE NO.  2
 ETA1        ETA2        ETA3        ETA4        ETA5
  0.0000E+00 -5.0987E-01  2.0961E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.0987E-01  2.0961E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.0987E-01  2.0961E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.0987E-01  2.0961E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.0987E-01  2.0961E-02  0.0000E+00  0.0000E+00
  0.0000E+00  5.5672E-01 -6.8009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5672E-01 -6.8009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5672E-01 -6.8009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5672E-01 -6.8009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5672E-01 -6.8009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5672E-01 -6.8009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5672E-01 -6.8009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5672E-01 -6.8009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.7162E-01 -6.1623E-03  0.0000E+00  0.0000E+00
  0.0000E+00  3.7162E-01 -6.1623E-03  0.0000E+00  0.0000E+00
  0.0000E+00  3.7162E-01 -6.1623E-03  0.0000E+00  0.0000E+00
  0.0000E+00  3.7162E-01 -6.1623E-03  0.0000E+00  0.0000E+00
  0.0000E+00  3.7162E-01 -6.1623E-03  0.0000E+00  0.0000E+00
  0.0000E+00  3.7162E-01 -6.1623E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9077E-01 -1.1527E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9077E-01 -1.1527E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9077E-01 -1.1527E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9077E-01 -1.1527E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9077E-01 -1.1527E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9077E-01 -1.1527E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2606E-01  1.1841E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2606E-01  1.1841E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2606E-01  1.1841E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2606E-01  1.1841E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4931E-01  9.1766E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4931E-01  9.1766E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4931E-01  9.1766E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4931E-01  9.1766E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4931E-01  9.1766E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4931E-01  9.1766E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.0642E-01  1.7133E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0642E-01  1.7133E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0642E-01  1.7133E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0642E-01  1.7133E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0642E-01  1.7133E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0642E-01  1.7133E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.1032E-01 -5.0986E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1032E-01 -5.0986E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1032E-01 -5.0986E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1032E-01 -5.0986E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1032E-01 -5.0986E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1032E-01 -5.0986E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1032E-01 -5.0986E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0604E-01  4.3349E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0604E-01  4.3349E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0604E-01  4.3349E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0604E-01  4.3349E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0604E-01  4.3349E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0604E-01  4.3349E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3298E-01  2.6041E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3298E-01  2.6041E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3298E-01  2.6041E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3298E-01  2.6041E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3298E-01  2.6041E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3298E-01  2.6041E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6326E-01 -1.3199E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6326E-01 -1.3199E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6326E-01 -1.3199E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6326E-01 -1.3199E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6326E-01 -1.3199E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6326E-01 -1.3199E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6326E-01 -1.3199E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8684E-01 -3.9959E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8684E-01 -3.9959E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8684E-01 -3.9959E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8684E-01 -3.9959E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8684E-01 -3.9959E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8684E-01 -3.9959E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2990E-01 -1.4868E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2990E-01 -1.4868E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2990E-01 -1.4868E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2990E-01 -1.4868E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2990E-01 -1.4868E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6530E-02  7.5488E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6530E-02  7.5488E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6530E-02  7.5488E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6530E-02  7.5488E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6530E-02  7.5488E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6530E-02  7.5488E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2885E-01  6.2251E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2885E-01  6.2251E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2885E-01  6.2251E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2885E-01  6.2251E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2885E-01  6.2251E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8505E-01  1.2436E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8505E-01  1.2436E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8505E-01  1.2436E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8505E-01  1.2436E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8505E-01  1.2436E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8505E-01  1.2436E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.7955E-01  5.7790E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.7955E-01  5.7790E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.7955E-01  5.7790E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.7955E-01  5.7790E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.7955E-01  5.7790E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.7955E-01  5.7790E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2113E-01  2.9357E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2113E-01  2.9357E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2113E-01  2.9357E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2113E-01  2.9357E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2113E-01  2.9357E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2113E-01  2.9357E-01  0.0000E+00  0.0000E+00
  0.0000E+00  6.9768E-01  1.5352E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.9768E-01  1.5352E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.9768E-01  1.5352E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.9768E-01  1.5352E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.9768E-01  1.5352E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.9768E-01  1.5352E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4367E-02  1.4572E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4367E-02  1.4572E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4367E-02  1.4572E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4367E-02  1.4572E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4367E-02  1.4572E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4367E-02  1.4572E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4367E-02  1.4572E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4367E-02  1.4572E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4367E-02  1.4572E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.3627E-01  1.1220E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.3627E-01  1.1220E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.3627E-01  1.1220E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.3627E-01  1.1220E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.3627E-01  1.1220E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.3627E-01  1.1220E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.3627E-01  1.1220E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.3627E-01  1.1220E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.3627E-01  1.1220E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1830E-01  6.3698E-03  0.0000E+00  0.0000E+00
  0.0000E+00  1.1830E-01  6.3698E-03  0.0000E+00  0.0000E+00
  0.0000E+00  1.1830E-01  6.3698E-03  0.0000E+00  0.0000E+00
  0.0000E+00  1.1830E-01  6.3698E-03  0.0000E+00  0.0000E+00
  0.0000E+00  1.1830E-01  6.3698E-03  0.0000E+00  0.0000E+00
  0.0000E+00  1.1830E-01  6.3698E-03  0.0000E+00  0.0000E+00
  0.0000E+00  1.1830E-01  6.3698E-03  0.0000E+00  0.0000E+00
  0.0000E+00  1.1830E-01  6.3698E-03  0.0000E+00  0.0000E+00
  0.0000E+00  1.1830E-01  6.3698E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3424E-02  2.7998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3424E-02  2.7998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3424E-02  2.7998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3424E-02  2.7998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3424E-02  2.7998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3424E-02  2.7998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3424E-02  2.7998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3424E-02  2.7998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3424E-02  2.7998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1586E-01 -2.8494E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.8981E-01  2.5104E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.8981E-01  2.5104E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.8981E-01  2.5104E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.8981E-01  2.5104E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.8981E-01  2.5104E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.8981E-01  2.5104E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.8981E-01  2.5104E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.8981E-01  2.5104E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.1415E-01 -1.3444E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.3744E-01 -2.5488E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.3744E-01 -2.5488E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.3744E-01 -2.5488E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.3744E-01 -2.5488E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.3744E-01 -2.5488E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.3744E-01 -2.5488E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.3744E-01 -2.5488E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.3744E-01 -2.5488E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.3744E-01 -2.5488E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9089E-01 -1.5393E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9089E-01 -1.5393E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9089E-01 -1.5393E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9089E-01 -1.5393E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9089E-01 -1.5393E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9089E-01 -1.5393E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9089E-01 -1.5393E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9089E-01 -1.5393E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9089E-01 -1.5393E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1873E-02  1.6810E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0970E-01 -7.3661E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.0530E-02 -7.1526E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.0530E-02 -7.1526E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.0530E-02 -7.1526E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.0530E-02 -7.1526E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.0530E-02 -7.1526E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.0530E-02 -7.1526E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.0530E-02 -7.1526E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.0530E-02 -7.1526E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.0530E-02 -7.1526E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1832E-01  2.8751E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1832E-01  2.8751E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1832E-01  2.8751E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1832E-01  2.8751E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1832E-01  2.8751E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1832E-01  2.8751E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1832E-01  2.8751E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1832E-01  2.8751E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1130E+00  2.2398E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1130E+00  2.2398E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1130E+00  2.2398E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1130E+00  2.2398E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1130E+00  2.2398E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1130E+00  2.2398E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4575E-01  8.0087E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4575E-01  8.0087E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4575E-01  8.0087E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4575E-01  8.0087E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4575E-01  8.0087E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4575E-01  8.0087E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4575E-01  8.0087E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4575E-01  8.0087E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.7827E-01 -5.6686E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.7827E-01 -5.6686E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.7827E-01 -5.6686E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.7827E-01 -5.6686E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.7827E-01 -5.6686E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.7827E-01 -5.6686E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.7827E-01 -5.6686E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.7827E-01 -5.6686E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.7827E-01 -5.6686E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5271E-01  8.3989E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5271E-01  8.3989E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5271E-01  8.3989E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5271E-01  8.3989E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5271E-01  8.3989E-01  0.0000E+00  0.0000E+00
